"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HN09","HN09_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","HX09","HX09_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LN09","LN09_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","LX09","LX09_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MN09","MN09_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MX09","MX09_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218450","1999-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","2",",0","0",",0","","","19990424","+,,0","19990430","+,,0","19990430","+,,0","","","19990406",",,0","19990430",",,0","0.0",",0,24,+","0",",,0,30,+","0",",,0,30,+","20.1",",,0,06,","24.4",",0,30,","","","3566.2","0","","","","","","","","","","","","","","","","","","","251.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.2",",,,0","0",",,,0","9.94",",0","15.42",",,,0","4.46",",,,0"
"USC00218450","1999-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","25.1","0","25.1",",0","16",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","","","19990509",",,0","19990531","+,,0","19990531","+,,0","","","19990512",",,0","19990530","+,,0","3.9",",0,09,","0",",,0,31,+","0",",,0,31,+","44.7",",,0,12,","30.0",",0,30,+","157.0",",,,0","3640.3","0","","","","","","","","","","","","","","","","","","","74.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184.1",",,,0","0",",,,0","16.75",",0","22.12",",,,0","11.38",",,,0"
"USC00218450","1999-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","115.9","0","90.8",",0","17",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","","","19990602",",,0","19990630","+,,0","19990630","+,,0","","","19990605",",,0","19990625",",,0","5.6",",0,02,","0",",,0,30,+","0",",,0,30,+","33.8",",,0,05,","32.8",",0,25,","159.1",",,,0","3674.7","0","","","","","","","","","","","","","","","","","","","34.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.6",",,,0","0",",,,0","20.21",",0","25.52",",,,0","14.91",",,,0"
"USC00218450","1999-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","320.6","0","204.7",",0","17",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19990710",",,0","19990731","+,,0","19990731","+,,0","","","19990726",",,0","19990730","+,,0","11.7",",0,10,","0",",,0,31,+","0",",,0,31,+","65.3",",,0,26,","35.6",",0,30,+","201.3",",,,0","0.0","0","","","","","","","","","","","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.4",",,,0","0",",,,0","24.94",",0","30.53",",,,0","19.34",",,,0"
"USC00218450","1999-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","419.8","0","99.2",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19990814",",,0","19990831","+,,0","19990831","+,,0","","","19990822",",,0","19990827",",,0","12.8",",0,14,","0",",,0,31,+","0",",,0,31,+","56.4",",,0,22,","31.7",",0,27,","141.5",",,,0","0.6","0","","","","","","","","","","","","","","","","","","","0.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.7",",,,0","0",",,,0","21.52",",0","26.49",",,,0","16.54",",,,0"
"USC00218450","1999-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","461.3","0","41.5",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","","","19990921",",,0","19990930","+,,0","19990930","+,,0","","","19990912",",,0","19990902",",,0","1.1",",0,21,","0",",,0,30,+","0",",,0,30,+","45.7",",,0,12,","32.2",",0,02,","119.5",",,,0","83.3","0","","","","","","","","","","","","","","","","","","","82.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6",",,,0","0",",,,0","16.96",",0","22.99",",,,0","10.93",",,,0"
"USC00218450","1999-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","461.3","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","7",",0","0",",0","","","19991020",",,0","19991031","+,,0","19991031","+,,0","","","19991030",",,0","19991007",",,0","-4.4",",0,20,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,30,","25.6",",0,07,","","","327.3","0","","","","","","","","","","","","","","","","","","","244.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3",",,,0","0",",,,0","10.46",",0","16.90",",,,0","4.03",",,,0"
"USC00218450","1999-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","461.3","0","0.0",",Z","4",",Z","1",",Z","0",",Z","","","","","0",",Z","15",",Z","0",",Z","3",",Z","0",",Z","","","19991129",",,Z","","","","","","","19991123",",,Z","19991108",",,Z","-6.7",",Z,29,","","","","","10.9",",,Z,23,","25.0",",Z,08,","","","694.5","0","","","","","","","","","","","","","","","","","","","367.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8",",,,Z","","","6.09",",Z","11.47",",,,Z","0.72",",,,Z"
"USC00218450","1999-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","461.3","0","0.0",",0","4",",0","2",",0","0",",0","","","0","4,0","5",",0","27",",0","11",",0","0",",0","0",",0","","","19991221",",,0","","","19991231","+,4,0","","","19991219",",,0","19991229",",,0","-22.8",",0,21,","","","0","4,,0,31,+","2.8",",,0,19,","11.7",",0,29,","","","1362.5","0","","","","","","","","","","","","","","","","","","","668.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6",",,,0","0","4,,,0","-3.21",",0","1.45",",,,0","-7.88",",,,0"
"USC00218450","2000-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","","","0","5,0","8",",0","31",",0","23",",0","0",",0","0",",0","","","20000121",",,0","","","20000131","+,5,0","","","20000119",",,0","20000108",",,0","-25.0",",0,21,","","","0","5,,0,31,+","6.6",",,0,19,","5.0",",0,08,","","","2186.9","0","","","","","","","","","","","","","","","","","","","824.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9",",,,0","0","5,,,0","-8.26",",0","-3.44",",,,0","-13.08",",,,0"
"USC00218450","2000-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","10",",0","4",",0","0",",0","","","0","3,0","1",",0","24",",0","13",",0","0",",0","0",",0","","","20000211",",,0","","","20000229","+,3,0","","","20000223",",,0","20000229",",,0","-17.8",",0,11,","","","0","3,,0,29,+","7.9",",,0,23,","15.0",",0,29,","","","2772.5","0","","","","","","","","","","","","","","","","","","","585.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5",",,,0","0","3,,,0","-1.86",",0","2.53",",,,0","-6.25",",,,0"
"USC00218450","2000-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","3",",0","0",",0","","","20000316",",,0","20000331","+,,0","20000331","+,,0","","","20000324",",,0","20000308","+,,0","-10.6",",0,16,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,24,","22.2",",0,08,+","","","3171.7","0","","","","","","","","","","","","","","","","","","","399.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2",",,,0","0",",,,0","5.45",",0","10.92",",,,0","-0.01",",,,0"
"USC00218450","2000-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","0","0.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","8",",0","0",",0","","","20000408",",,0","20000430","+,,0","20000430","+,,0","","","20000420",",,0","20000422",",,0","-4.4",",0,08,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,20,","25.0",",0,22,","","","3457.5","0","","","","","","","","","","","","","","","","","","","285.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9",",,,0","0",",,,0","8.81",",0","14.77",",,,0","2.84",",,,0"
"USC00218450","2000-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","35.8","0","35.8",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","","","20000519",",,0","20000531","+,,0","20000531","+,,0","","","20000530",",,0","20000506",",,0","0.0",",0,19,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,30,","31.7",",0,06,","147.8",",,,0","3545.1","0","","","","","","","","","","","","","","","","","","","87.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.0",",,,0","0",",,,0","16.66",",0","22.25",",,,0","11.07",",,,0"
"USC00218450","2000-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","102.9","0","67.1",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","","","20000605",",,0","20000630","+,,0","20000630","+,,0","","","20000620",",,0","20000609",",,0","4.4",",0,05,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,20,","34.4",",0,09,","156.3",",,,0","3581.0","0","","","","","","","","","","","","","","","","","","","35.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.2",",,,0","0",",,,0","19.37",",0","24.83",",,,0","13.91",",,,0"
"USC00218450","2000-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","241.4","0","138.5",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","20000718",",,0","20000731","+,,0","20000731","+,,0","","","20000709",",,0","20000709","+,,0","10.6",",0,18,","0",",,0,31,+","0",",,0,31,+","59.4",",,0,09,","33.9",",0,09,+","188.8",",,,0","4.1","0","","","","","","","","","","","","","","","","","","","4.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159.9",",,,0","0",",,,0","22.67",",0","28.13",",,,0","17.21",",,,0"
"USC00218450","2000-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","369.7","0","128.3",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","20000816",",,0","20000831","+,,0","20000831","+,,0","","","20000826",",,0","20000815",",,0","11.1",",0,16,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,26,","32.2",",0,15,","156.7",",,,0","4.1","0","","","","","","","","","","","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4",",,,0","0",",,,0","22.47",",0","27.83",",,,0","17.12",",,,0"
"USC00218450","2000-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","405.5","0","35.8",",0","7",",0","1",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","20000924",",,0","20000930","+,,0","20000930","+,,0","","","20000903",",,0","20000918","+,,0","-1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","91.4",",,0,03,","31.1",",0,18,+","","","79.2","0","","","","","","","","","","","","","","","","","","","75.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0",",,,0","0",",,,0","17.03",",0","23.18",",,,0","10.87",",,,0"
"USC00218450","2000-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","413.9","0","8.4",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","","","20001009",",,0","20001031","+,,0","20001031","+,,0","","","20001026",",,0","20001019",",,0","-3.3",",0,09,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,26,","28.9",",0,19,","89.1",",,,0","264.3","0","","","","","","","","","","","","","","","","","","","185.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4",",,,0","0",",,,0","12.63",",0","18.09",",,,0","7.17",",,,0"
